"","id","Title","Artist","Peak","Date.Entered","Successful","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","uri","track_href","analysis_url","duration_ms","time_signature"
"195","2UuYX9gpimgG9woC5cnfV9","Do That..","Baby","33","11/16/02","0","0.857","0.781","6","-4.818","1","0.256","0.361","0","0.272","0.716","102.094","audio_features","spotify:track:2UuYX9gpimgG9woC5cnfV9","https://api.spotify.com/v1/tracks/2UuYX9gpimgG9woC5cnfV9","https://api.spotify.com/v1/audio-analysis/2UuYX9gpimgG9woC5cnfV9","301163","4"
"196","2Vn8Ea6fGOM3dsGYVcJ62G","Girls Lie Too","Terri Clark","36","7/10/04","0","0.493","0.885","4","-4.704","1","0.0454","0.0896","0","0.189","0.579","138.797","audio_features","spotify:track:2Vn8Ea6fGOM3dsGYVcJ62G","https://api.spotify.com/v1/tracks/2Vn8Ea6fGOM3dsGYVcJ62G","https://api.spotify.com/v1/audio-analysis/2Vn8Ea6fGOM3dsGYVcJ62G","214200","4"
"197","2VSbEXqs6NbNiZSTcHlIDR","My Sacrifice","Creed","4","10/27/01","1","0.324","0.876","2","-6.036","1","0.0517","1e-04","1.33e-06","0.0811","0.267","146.292","audio_features","spotify:track:2VSbEXqs6NbNiZSTcHlIDR","https://api.spotify.com/v1/tracks/2VSbEXqs6NbNiZSTcHlIDR","https://api.spotify.com/v1/audio-analysis/2VSbEXqs6NbNiZSTcHlIDR","294600","4"
"198","2wdEXKLcuU7B0M2gqFmABH","Photograph","Nickelback","2","9/10/05","1","0.513","0.877","8","-3.756","1","0.0292","9e-04","2e-04","0.136","0.405","145.919","audio_features","spotify:track:2wdEXKLcuU7B0M2gqFmABH","https://api.spotify.com/v1/tracks/2wdEXKLcuU7B0M2gqFmABH","https://api.spotify.com/v1/audio-analysis/2wdEXKLcuU7B0M2gqFmABH","258920","4"
"199","2WfhlEjoUII31H6imnQdvF","No More","Ruff Endz","5","7/1/00","1","0.839","0.641","10","-5.669","0","0.0858","0.0324","4.56e-06","0.0602","0.922","97.004","audio_features","spotify:track:2WfhlEjoUII31H6imnQdvF","https://api.spotify.com/v1/tracks/2WfhlEjoUII31H6imnQdvF","https://api.spotify.com/v1/audio-analysis/2WfhlEjoUII31H6imnQdvF","242560","4"
"200","2WsWOqZk5YKJD1WTGKihRp","Love You Out Loud","Rascal Flatts","30","4/5/03","0","0.627","0.903","8","-2.714","1","0.0426","0.155","0","0.277","0.468","96.987","audio_features","spotify:track:2WsWOqZk5YKJD1WTGKihRp","https://api.spotify.com/v1/tracks/2WsWOqZk5YKJD1WTGKihRp","https://api.spotify.com/v1/audio-analysis/2WsWOqZk5YKJD1WTGKihRp","185493","4"
"201","2x5qF66rFO6DERBMNkQAqn","(There's Gotta Be) More To Life","Stacie Orrico","30","9/20/03","0","0.58","0.922","1","-3.785","1","0.0958","0.0917","0","0.189","0.676","89.841","audio_features","spotify:track:2x5qF66rFO6DERBMNkQAqn","https://api.spotify.com/v1/tracks/2x5qF66rFO6DERBMNkQAqn","https://api.spotify.com/v1/audio-analysis/2x5qF66rFO6DERBMNkQAqn","200387","4"
"202","2xnVdRMaQBkRfZyefKC2ec","This Is The Night","Clay Aiken","1","6/28/03","1","0.528","0.56","11","-8.296","1","0.0268","0.151","1.28e-06","0.3","0.374","99.037","audio_features","spotify:track:2xnVdRMaQBkRfZyefKC2ec","https://api.spotify.com/v1/tracks/2xnVdRMaQBkRfZyefKC2ec","https://api.spotify.com/v1/audio-analysis/2xnVdRMaQBkRfZyefKC2ec","212200","4"
"203","2XQY54Im8VrO4sd2tAmiv4","Welcome Back","Mase","32","6/5/04","0","0.764","0.742","1","-2.33","1","0.18","0.0111","1e-04","0.321","0.515","88.437","audio_features","spotify:track:2XQY54Im8VrO4sd2tAmiv4","https://api.spotify.com/v1/tracks/2XQY54Im8VrO4sd2tAmiv4","https://api.spotify.com/v1/audio-analysis/2XQY54Im8VrO4sd2tAmiv4","262200","4"
"204","2xxx3hyrkpFgrGi6iCVx9y","Hope","Twista","31","2/5/05","0","0.908","0.666","8","-6.84","0","0.124","0.262","0","0.147","0.284","106.913","audio_features","spotify:track:2xxx3hyrkpFgrGi6iCVx9y","https://api.spotify.com/v1/tracks/2xxx3hyrkpFgrGi6iCVx9y","https://api.spotify.com/v1/audio-analysis/2xxx3hyrkpFgrGi6iCVx9y","254960","4"
"205","2ZQ4Q9xL7W8FEgO1d4o7YH","Don't Let Me Get Me","Pink","8","3/9/02","1","0.544","0.849","0","-4.778","0","0.094","0.0026","0","0.0371","0.579","98.376","audio_features","spotify:track:2ZQ4Q9xL7W8FEgO1d4o7YH","https://api.spotify.com/v1/tracks/2ZQ4Q9xL7W8FEgO1d4o7YH","https://api.spotify.com/v1/audio-analysis/2ZQ4Q9xL7W8FEgO1d4o7YH","210627","4"
"206","2zZJnAlhgvW6DERn1tu3fb","I Believe","Fantasia","1","7/10/04","1","0.525","0.446","8","-8.797","1","0.0308","0.357","0","0.161","0.122","133.865","audio_features","spotify:track:2zZJnAlhgvW6DERn1tu3fb","https://api.spotify.com/v1/tracks/2zZJnAlhgvW6DERn1tu3fb","https://api.spotify.com/v1/audio-analysis/2zZJnAlhgvW6DERn1tu3fb","302027","4"
"207","32UioUCnMFsr2UN7SvDyXj","Slow Jamz","Twista","1","12/6/03","1","0.569","0.744","2","-5.757","0","0.181","0.369","0","0.256","0.595","145.063","audio_features","spotify:track:32UioUCnMFsr2UN7SvDyXj","https://api.spotify.com/v1/tracks/32UioUCnMFsr2UN7SvDyXj","https://api.spotify.com/v1/audio-analysis/32UioUCnMFsr2UN7SvDyXj","316053","4"
"208","33AQv3sfvHmtGfYNIJpi96","Tequila Makes Her Clothes Fall Off","Joe Nichols","32","10/15/05","0","0.658","0.776","2","-5.651","1","0.0308","0.184","1.52e-06","0.0888","0.723","93.941","audio_features","spotify:track:33AQv3sfvHmtGfYNIJpi96","https://api.spotify.com/v1/tracks/33AQv3sfvHmtGfYNIJpi96","https://api.spotify.com/v1/audio-analysis/33AQv3sfvHmtGfYNIJpi96","187067","4"
"209","35Ms8xegBwsiqlz630Io13","Give A Little Bit","Goo Goo Dolls","37","11/27/04","0","0.557","0.951","0","-3.003","1","0.033","0.0019","2e-04","0.157","0.508","93.974","audio_features","spotify:track:35Ms8xegBwsiqlz630Io13","https://api.spotify.com/v1/tracks/35Ms8xegBwsiqlz630Io13","https://api.spotify.com/v1/audio-analysis/35Ms8xegBwsiqlz630Io13","214400","4"
"210","35o9a4iAfLl5jRmqMX9c1D","Shape Of My Heart","Backstreet Boys, The","9","10/14/00","1","0.575","0.786","9","-4.353","1","0.0296","0.252","0","0.159","0.533","96.102","audio_features","spotify:track:35o9a4iAfLl5jRmqMX9c1D","https://api.spotify.com/v1/tracks/35o9a4iAfLl5jRmqMX9c1D","https://api.spotify.com/v1/audio-analysis/35o9a4iAfLl5jRmqMX9c1D","230093","4"
"211","37oEm1l0NL6Ud2ccgsdgND","Pretty Vegas","INXS","37","10/22/05","0","0.624","0.922","5","-4.536","0","0.0604","0.0012","0","0.0785","0.656","141.968","audio_features","spotify:track:37oEm1l0NL6Ud2ccgsdgND","https://api.spotify.com/v1/tracks/37oEm1l0NL6Ud2ccgsdgND","https://api.spotify.com/v1/audio-analysis/37oEm1l0NL6Ud2ccgsdgND","205413","4"
"212","3850dYVgOFIXJh5U4BFEWH","Hung Up","Madonna","7","11/5/05","1","0.649","0.647","9","-7.695","0","0.0452","0.0039","0.161","0.0686","0.403","125.02","audio_features","spotify:track:3850dYVgOFIXJh5U4BFEWH","https://api.spotify.com/v1/tracks/3850dYVgOFIXJh5U4BFEWH","https://api.spotify.com/v1/audio-analysis/3850dYVgOFIXJh5U4BFEWH","337733","4"
"213","38A0qlAEbx9kP2StogKH00","Ordinary Day","Vanessa Carlton","30","8/24/02","0","0.395","0.679","0","-4.254","1","0.0319","0.261","0","0.187","0.434","185.421","audio_features","spotify:track:38A0qlAEbx9kP2StogKH00","https://api.spotify.com/v1/tracks/38A0qlAEbx9kP2StogKH00","https://api.spotify.com/v1/audio-analysis/38A0qlAEbx9kP2StogKH00","238520","3"
"214","38svIEZx14taLmeQQfMFDv","The Woman With You","Kenny Chesney","33","10/16/04","0","0.55","0.664","7","-7.161","1","0.0348","0.0672","0","0.114","0.266","139.933","audio_features","spotify:track:38svIEZx14taLmeQQfMFDv","https://api.spotify.com/v1/tracks/38svIEZx14taLmeQQfMFDv","https://api.spotify.com/v1/audio-analysis/38svIEZx14taLmeQQfMFDv","270000","4"
"215","38VJ6qYnuv3vzfjrvm389j","That's The Way It Is","Celine Dion","6","11/13/99","1","0.635","0.88","9","-5.405","1","0.0452","0.141","0","0.125","0.595","93.043","audio_features","spotify:track:38VJ6qYnuv3vzfjrvm389j","https://api.spotify.com/v1/tracks/38VJ6qYnuv3vzfjrvm389j","https://api.spotify.com/v1/audio-analysis/38VJ6qYnuv3vzfjrvm389j","241373","4"
"216","39qcvV4f0uqDMHxIkSb7tE","Rich Girl","Gwen Stefani","7","12/25/04","1","0.863","0.745","7","-2.718","0","0.0406","0.0255","0","0.198","0.763","98.022","audio_features","spotify:track:39qcvV4f0uqDMHxIkSb7tE","https://api.spotify.com/v1/tracks/39qcvV4f0uqDMHxIkSb7tE","https://api.spotify.com/v1/audio-analysis/39qcvV4f0uqDMHxIkSb7tE","236213","4"
"217","39YovPslPCXbFYhlYjsZ2Y","Don't Mess With My Man","Nivea","8","8/10/02","1","0.879","0.73","11","-4.369","0","0.164","0.114","0","0.241","0.887","99.925","audio_features","spotify:track:39YovPslPCXbFYhlYjsZ2Y","https://api.spotify.com/v1/tracks/39YovPslPCXbFYhlYjsZ2Y","https://api.spotify.com/v1/audio-analysis/39YovPslPCXbFYhlYjsZ2Y","213227","4"
"218","3agtg0x11wPvLIWkYR39nZ","Somewhere I Belong","Linkin Park","32","3/15/03","0","0.452","0.94","1","-3.904","1","0.0582","4e-04","0","0.148","0.506","162.054","audio_features","spotify:track:3agtg0x11wPvLIWkYR39nZ","https://api.spotify.com/v1/tracks/3agtg0x11wPvLIWkYR39nZ","https://api.spotify.com/v1/audio-analysis/3agtg0x11wPvLIWkYR39nZ","214560","4"
"219","3AszgPDZd9q0DpDFt4HFBy","The Way You Move","OutKast","1","9/27/03","1","0.715","0.97","0","-2.206","1","0.0648","0.0644","2e-04","0.205","0.964","79.504","audio_features","spotify:track:3AszgPDZd9q0DpDFt4HFBy","https://api.spotify.com/v1/tracks/3AszgPDZd9q0DpDFt4HFBy","https://api.spotify.com/v1/audio-analysis/3AszgPDZd9q0DpDFt4HFBy","239240","4"
"220","3AszgPDZd9q0DpDFt4HFBy","The Way You Move","OutKast","1","9/27/03","1","0.715","0.97","0","-2.206","1","0.0648","0.0644","2e-04","0.205","0.964","79.504","audio_features","spotify:track:3AszgPDZd9q0DpDFt4HFBy","https://api.spotify.com/v1/tracks/3AszgPDZd9q0DpDFt4HFBy","https://api.spotify.com/v1/audio-analysis/3AszgPDZd9q0DpDFt4HFBy","239240","4"
"221","3AszgPDZd9q0DpDFt4HFBy","Hey Ya!","OutKast","1","10/18/03","1","0.715","0.97","0","-2.206","1","0.0648","0.0644","2e-04","0.205","0.964","79.504","audio_features","spotify:track:3AszgPDZd9q0DpDFt4HFBy","https://api.spotify.com/v1/tracks/3AszgPDZd9q0DpDFt4HFBy","https://api.spotify.com/v1/audio-analysis/3AszgPDZd9q0DpDFt4HFBy","239240","4"
"222","3AszgPDZd9q0DpDFt4HFBy","Hey Ya!","OutKast","1","10/18/03","1","0.715","0.97","0","-2.206","1","0.0648","0.0644","2e-04","0.205","0.964","79.504","audio_features","spotify:track:3AszgPDZd9q0DpDFt4HFBy","https://api.spotify.com/v1/tracks/3AszgPDZd9q0DpDFt4HFBy","https://api.spotify.com/v1/audio-analysis/3AszgPDZd9q0DpDFt4HFBy","239240","4"
"223","3aw9iWUQ3VrPQltgwvN9Xu","Family Affair","Mary J. Blige","1","7/28/01","1","0.925","0.56","8","-3.795","0","0.0436","0.138","0","0.0861","0.967","92.895","audio_features","spotify:track:3aw9iWUQ3VrPQltgwvN9Xu","https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu","https://api.spotify.com/v1/audio-analysis/3aw9iWUQ3VrPQltgwvN9Xu","265867","4"
"224","3B7i9OKRRmIsSBHEbJz58Y","Grind With Me","Pretty Ricky","7","4/16/05","1","0.7","0.538","1","-5.952","1","0.045","2e-04","0","0.105","0.182","136.518","audio_features","spotify:track:3B7i9OKRRmIsSBHEbJz58Y","https://api.spotify.com/v1/tracks/3B7i9OKRRmIsSBHEbJz58Y","https://api.spotify.com/v1/audio-analysis/3B7i9OKRRmIsSBHEbJz58Y","237733","4"
"225","3BsaRV5QIulYz2lV9WWa8T","Show Me The Meaning Of Being Lonely","Backstreet Boys, The","6","1/1/00","1","0.63","0.625","6","-5.088","0","0.0252","0.231","0","0.0765","0.672","167.998","audio_features","spotify:track:3BsaRV5QIulYz2lV9WWa8T","https://api.spotify.com/v1/tracks/3BsaRV5QIulYz2lV9WWa8T","https://api.spotify.com/v1/audio-analysis/3BsaRV5QIulYz2lV9WWa8T","234960","4"
"226","3C3oknuBLo3jxhmRk67glu","Something More","Sugarland","35","5/21/05","0","0.59","0.85","4","-4.419","1","0.0582","0.313","0","0.116","0.417","102.265","audio_features","spotify:track:3C3oknuBLo3jxhmRk67glu","https://api.spotify.com/v1/tracks/3C3oknuBLo3jxhmRk67glu","https://api.spotify.com/v1/audio-analysis/3C3oknuBLo3jxhmRk67glu","216733","4"
"227","3CNqo3gYrfexdrtjFmC9he","Where Is The Love?","Black Eyed Peas, The","8","6/14/03","1","0.835","0.706","5","-3.219","1","0.193","0.104","0","0.137","0.831","94.086","audio_features","spotify:track:3CNqo3gYrfexdrtjFmC9he","https://api.spotify.com/v1/tracks/3CNqo3gYrfexdrtjFmC9he","https://api.spotify.com/v1/audio-analysis/3CNqo3gYrfexdrtjFmC9he","272533","4"
"228","3cNtjgYi1Z6zR35fOiNtuZ","Someone To Call My Lover","Janet","3","6/23/01","1","0.729","0.914","2","-4.043","1","0.041","0.135","7e-04","0.156","0.918","127.907","audio_features","spotify:track:3cNtjgYi1Z6zR35fOiNtuZ","https://api.spotify.com/v1/tracks/3cNtjgYi1Z6zR35fOiNtuZ","https://api.spotify.com/v1/audio-analysis/3cNtjgYi1Z6zR35fOiNtuZ","272360","4"
"229","3e41nkMyqcAwaQCXJVj87G","Only In America","Brooks & Dunn","33","7/21/01","0","0.512","0.886","4","-5.906","1","0.0402","0.067","0.0016","0.865","0.707","137.764","audio_features","spotify:track:3e41nkMyqcAwaQCXJVj87G","https://api.spotify.com/v1/tracks/3e41nkMyqcAwaQCXJVj87G","https://api.spotify.com/v1/audio-analysis/3e41nkMyqcAwaQCXJVj87G","268191","4"
"230","3E6t25sxh6v5FDSfIVIAOz","Whiskey Girl","Toby Keith","31","5/1/04","0","0.645","0.876","6","-3.665","1","0.0527","0.0154","0","0.215","0.556","123.059","audio_features","spotify:track:3E6t25sxh6v5FDSfIVIAOz","https://api.spotify.com/v1/tracks/3E6t25sxh6v5FDSfIVIAOz","https://api.spotify.com/v1/audio-analysis/3E6t25sxh6v5FDSfIVIAOz","238373","4"
"231","3E7ZwUMJFqpsDOJzEkBrQ7","Can't Get You Out Of My Head","Kylie Minogue","7","1/26/02","1","0.768","0.55","9","-7.604","0","0.034","0.0269","0.578","0.089","0.966","126.013","audio_features","spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7","https://api.spotify.com/v1/tracks/3E7ZwUMJFqpsDOJzEkBrQ7","https://api.spotify.com/v1/audio-analysis/3E7ZwUMJFqpsDOJzEkBrQ7","231480","4"
"232","3E8eSqBoqLs8ELbrK3NJHs","Hemorrhage (In My Hands)","Fuel","30","10/28/00","0","0.315","0.829","1","-4.117","1","0.0422","1e-04","8e-04","0.217","0.337","152.135","audio_features","spotify:track:3E8eSqBoqLs8ELbrK3NJHs","https://api.spotify.com/v1/tracks/3E8eSqBoqLs8ELbrK3NJHs","https://api.spotify.com/v1/audio-analysis/3E8eSqBoqLs8ELbrK3NJHs","237347","4"
"233","3egMjJ5jtlH4gIlLFkQH0L","Liquid Dreams","O-Town","10","12/23/00","1","0.823","0.7","0","-5.042","0","0.035","0.0264","0","0.0531","0.75","108.019","audio_features","spotify:track:3egMjJ5jtlH4gIlLFkQH0L","https://api.spotify.com/v1/tracks/3egMjJ5jtlH4gIlLFkQH0L","https://api.spotify.com/v1/audio-analysis/3egMjJ5jtlH4gIlLFkQH0L","210400","4"
"234","3eQTF2mOBlgMmmSzXC466a","Maybe I Deserve","Tank","38","3/17/01","0","0.626","0.693","11","-8.672","0","0.0624","0.0535","0","0.144","0.563","85.152","audio_features","spotify:track:3eQTF2mOBlgMmmSzXC466a","https://api.spotify.com/v1/tracks/3eQTF2mOBlgMmmSzXC466a","https://api.spotify.com/v1/audio-analysis/3eQTF2mOBlgMmmSzXC466a","273027","4"
"235","3ERS3R0knFUvG68792i1r1","When I Think About Angels","Jamie O'Neal","35","6/9/01","0","0.688","0.834","11","-3.292","1","0.0551","0.332","0","0.172","0.529","96.881","audio_features","spotify:track:3ERS3R0knFUvG68792i1r1","https://api.spotify.com/v1/tracks/3ERS3R0knFUvG68792i1r1","https://api.spotify.com/v1/audio-analysis/3ERS3R0knFUvG68792i1r1","182893","4"
"236","3f3omU8n47Mqyab5nCaGyT","Because Of You","Kelly Clarkson","7","9/3/05","1","0.583","0.584","5","-5.362","0","0.0314","0.254","0","0.123","0.136","140.039","audio_features","spotify:track:3f3omU8n47Mqyab5nCaGyT","https://api.spotify.com/v1/tracks/3f3omU8n47Mqyab5nCaGyT","https://api.spotify.com/v1/audio-analysis/3f3omU8n47Mqyab5nCaGyT","219493","4"
"237","3FaUH7ZMjW1hv9Jx6MIAIf","Sunshine","Lil' Flip","2","6/19/04","1","0.845","0.346","0","-9.381","1","0.106","0.0218","0","0.135","0.804","93.989","audio_features","spotify:track:3FaUH7ZMjW1hv9Jx6MIAIf","https://api.spotify.com/v1/tracks/3FaUH7ZMjW1hv9Jx6MIAIf","https://api.spotify.com/v1/audio-analysis/3FaUH7ZMjW1hv9Jx6MIAIf","225187","4"
"238","3fucYASejkSMwtAYjFRKlF","Maria, Maria","Santana","1","2/12/00","1","0.779","0.631","2","-5.314","1","0.115","0.0485","0.0032","0.0349","0.666","97.927","audio_features","spotify:track:3fucYASejkSMwtAYjFRKlF","https://api.spotify.com/v1/tracks/3fucYASejkSMwtAYjFRKlF","https://api.spotify.com/v1/audio-analysis/3fucYASejkSMwtAYjFRKlF","262160","4"
"239","3fzDcbJZC7HoTHeH2Z1R4A","The Best Day","George Strait","31","1/29/00","0","0.651","0.446","9","-6.541","1","0.0288","0.689","0","0.312","0.317","132.38","audio_features","spotify:track:3fzDcbJZC7HoTHeH2Z1R4A","https://api.spotify.com/v1/tracks/3fzDcbJZC7HoTHeH2Z1R4A","https://api.spotify.com/v1/audio-analysis/3fzDcbJZC7HoTHeH2Z1R4A","198613","4"
"240","3FZn2eFyPG9kSTFdwUTF6r","Emotional Rollercoaster","Vivian Green","39","2/15/03","0","0.696","0.563","6","-5.891","0","0.13","0.105","0","0.316","0.472","122.837","audio_features","spotify:track:3FZn2eFyPG9kSTFdwUTF6r","https://api.spotify.com/v1/tracks/3FZn2eFyPG9kSTFdwUTF6r","https://api.spotify.com/v1/audio-analysis/3FZn2eFyPG9kSTFdwUTF6r","195600","4"
"241","3ibKnFDaa3GhpPGlOUj7ff","Let Me Love You","Mario","1","10/23/04","1","0.656","0.578","7","-8.97","0","0.0922","0.235","0","0.118","0.572","94.514","audio_features","spotify:track:3ibKnFDaa3GhpPGlOUj7ff","https://api.spotify.com/v1/tracks/3ibKnFDaa3GhpPGlOUj7ff","https://api.spotify.com/v1/audio-analysis/3ibKnFDaa3GhpPGlOUj7ff","256733","4"
"242","3jagJCUbdqhDSPuxP8cAqF","Work It","Missy ""Misdemeanor"" Elliott","2","9/14/02","1","0.884","0.677","1","-5.603","1","0.283","0.0778","0","0.0732","0.589","101.868","audio_features","spotify:track:3jagJCUbdqhDSPuxP8cAqF","https://api.spotify.com/v1/tracks/3jagJCUbdqhDSPuxP8cAqF","https://api.spotify.com/v1/audio-analysis/3jagJCUbdqhDSPuxP8cAqF","263227","4"
"243","3JC8cY2cecOvw51Bp61hxe","There Is No Arizona","Jamie O'Neal","40","12/23/00","0","0.474","0.633","8","-5.951","0","0.0405","0.259","0","0.0984","0.305","167.96","audio_features","spotify:track:3JC8cY2cecOvw51Bp61hxe","https://api.spotify.com/v1/tracks/3JC8cY2cecOvw51Bp61hxe","https://api.spotify.com/v1/audio-analysis/3JC8cY2cecOvw51Bp61hxe","237173","4"
"244","3kgutGd839IOYRl6ekeq6V","All I Have","Jennifer Lopez","1","12/28/02","1","0.699","0.668","1","-5.305","1","0.106","0.265","0","0.141","0.455","83.074","audio_features","spotify:track:3kgutGd839IOYRl6ekeq6V","https://api.spotify.com/v1/tracks/3kgutGd839IOYRl6ekeq6V","https://api.spotify.com/v1/audio-analysis/3kgutGd839IOYRl6ekeq6V","254467","4"
"245","3kI8fSpOQmL5ax63lBOuH3","Black Balloon","Goo Goo Dolls","16","7/10/99","0","0.328","0.691","1","-6.154","1","0.0294","0.0674","0","0.247","0.288","104.242","audio_features","spotify:track:3kI8fSpOQmL5ax63lBOuH3","https://api.spotify.com/v1/tracks/3kI8fSpOQmL5ax63lBOuH3","https://api.spotify.com/v1/audio-analysis/3kI8fSpOQmL5ax63lBOuH3","250067","4"
"246","3lec3CzDPAxsZokPph5w87","Jesus, Take The Wheel","Carrie Underwood","20","11/19/05","0","0.359","0.518","2","-3.537","1","0.0302","0.665","0","0.106","0.138","76.572","audio_features","spotify:track:3lec3CzDPAxsZokPph5w87","https://api.spotify.com/v1/tracks/3lec3CzDPAxsZokPph5w87","https://api.spotify.com/v1/audio-analysis/3lec3CzDPAxsZokPph5w87","226493","4"
"247","3LmvfNUQtglbTrydsdIqFU","We Belong Together","Mariah Carey","1","4/16/05","1","0.838","0.469","0","-7.992","1","0.0835","0.0358","0","0.0928","0.77","139.975","audio_features","spotify:track:3LmvfNUQtglbTrydsdIqFU","https://api.spotify.com/v1/tracks/3LmvfNUQtglbTrydsdIqFU","https://api.spotify.com/v1/audio-analysis/3LmvfNUQtglbTrydsdIqFU","201400","4"
"248","3LRGNzjh8UwEf8vSx1TLp2","One Call Away","Chingy","2","1/31/04","1","0.828","0.861","1","-4.952","1","0.084","0.135","0","0.0884","0.707","125.445","audio_features","spotify:track:3LRGNzjh8UwEf8vSx1TLp2","https://api.spotify.com/v1/tracks/3LRGNzjh8UwEf8vSx1TLp2","https://api.spotify.com/v1/audio-analysis/3LRGNzjh8UwEf8vSx1TLp2","345067","4"
"249","3mcG2NI5G5vhrQtRda1YnA","The Middle","Jimmy Eat World","5","3/16/02","1","0.633","0.899","2","-3.382","1","0.05","0.0428","0","0.471","0.919","161.932","audio_features","spotify:track:3mcG2NI5G5vhrQtRda1YnA","https://api.spotify.com/v1/tracks/3mcG2NI5G5vhrQtRda1YnA","https://api.spotify.com/v1/audio-analysis/3mcG2NI5G5vhrQtRda1YnA","168253","4"
"250","3mNecsYFb6LQg7822DPXCP","Absolutely (Story Of A Girl)","Nine Days","6","5/6/00","1","0.481","0.94","7","-5.204","1","0.066","9e-04","0","0.0939","0.643","96.493","audio_features","spotify:track:3mNecsYFb6LQg7822DPXCP","https://api.spotify.com/v1/tracks/3mNecsYFb6LQg7822DPXCP","https://api.spotify.com/v1/audio-analysis/3mNecsYFb6LQg7822DPXCP","189333","4"
"251","3NEzjZbeSCy72Kx1clSYgC","Wifey","Next","7","5/27/00","1","0.829","0.652","7","-8.693","0","0.108","0.067","0","0.0812","0.717","99.581","audio_features","spotify:track:3NEzjZbeSCy72Kx1clSYgC","https://api.spotify.com/v1/tracks/3NEzjZbeSCy72Kx1clSYgC","https://api.spotify.com/v1/audio-analysis/3NEzjZbeSCy72Kx1clSYgC","243159","4"
"252","3NLrRZoMF0Lx6zTlYqeIo4","Here Without You","3 Doors Down","5","8/30/03","1","0.536","0.55","10","-6.733","0","0.0248","0.0537","0","0.134","0.227","144.018","audio_features","spotify:track:3NLrRZoMF0Lx6zTlYqeIo4","https://api.spotify.com/v1/tracks/3NLrRZoMF0Lx6zTlYqeIo4","https://api.spotify.com/v1/audio-analysis/3NLrRZoMF0Lx6zTlYqeIo4","238560","4"
"253","3OltYYcLZUhvho5QoRbUNr","Accidentally In Love","Counting Crows","39","6/26/04","0","0.554","0.923","7","-3.548","1","0.0376","0.0511","0","0.191","0.806","137.939","audio_features","spotify:track:3OltYYcLZUhvho5QoRbUNr","https://api.spotify.com/v1/tracks/3OltYYcLZUhvho5QoRbUNr","https://api.spotify.com/v1/audio-analysis/3OltYYcLZUhvho5QoRbUNr","188387","4"
"254","3OUApyz3jDB3syGUNGqB1d","How You Gonna Act Like That","Tyrese","7","1/4/03","1","0.733","0.521","3","-3.657","0","0.0457","0.107","0","0.0692","0.5","112.913","audio_features","spotify:track:3OUApyz3jDB3syGUNGqB1d","https://api.spotify.com/v1/tracks/3OUApyz3jDB3syGUNGqB1d","https://api.spotify.com/v1/audio-analysis/3OUApyz3jDB3syGUNGqB1d","294693","4"
"255","3oW6SWwGqiZSPTiAp7ZQoH","It's A Great Day To Be Alive","Travis Tritt","33","3/3/01","0","0.595","0.653","7","-4.935","1","0.0265","0.246","0","0.264","0.548","128.93","audio_features","spotify:track:3oW6SWwGqiZSPTiAp7ZQoH","https://api.spotify.com/v1/tracks/3oW6SWwGqiZSPTiAp7ZQoH","https://api.spotify.com/v1/audio-analysis/3oW6SWwGqiZSPTiAp7ZQoH","241533","4"
